xapian_ipc,xapian_cpu,xapian_llc,xapian_sla,mcf_ipc,mcf_cpu,mcf_llc,mcf_sla
0.22,100000,9,0.2128421698327664,0.20,70465,3,0.03582809047623293
0.21,100000,9,0.21113686793310657,0.21,70465,3,0.03533123619049317
0.23,100000,9,0.21245474717324264,0.12,70465,2,0.02613249447619727
0.23,100000,9,0.21298189886929708,0.12,70465,2,0.022452997790478907
0.23,100000,9,0.21319275954771882,0.14,70465,3,0.022981199116191564
0.21,100000,9,0.21127710381908754,0.13,70465,3,0.022192479646476627
0.21,100000,9,0.21051084152763502,0.13,70465,2,0.021876991858590652
0.22,100000,9,0.21120433661105403,0.12,63418,2,0.02075079674343626
0.23,100000,9,0.2124817346444216,0.12,63418,2,0.020300318697374503
0.24,100000,9,0.21399269385776865,0.12,63418,3,0.0201201274789498
0.22,100000,9,0.21259707754310747,0.13,63418,3,0.02104805099157992
0.23,100000,9,0.213038831017243,0.13,63418,3,0.02141922039663197
0.23,100000,9,0.21321553240689722,0.16,63418,4,0.02456768815865279
0.22,100000,9,0.2122862129627589,0.17,63418,4,0.02682707526346112
0.24,100000,9,0.2139144851851036,0.22,63418,4,0.032730830105384454
0.24,100000,9,0.21456579407404142,0.35,63418,5,0.04809233204215378
0.22,100000,9,0.21282631762961657,0.40,63418,5,0.05923693281686152
0.24,100000,9,0.21413052705184665,0.21,63418,5,0.04469477312674461
0.23,100000,9,0.21365221082073865,0.15,63418,5,0.03287790925069785
0.23,100000,9,0.21346088432829546,0.16,63418,5,0.02915116370027914
0.23,100000,9,0.2133843537313182,0.15,63418,5,0.026660465480111657
0.23,100000,9,0.21335374149252728,0.16,69759,5,0.026664186192044664
0.22,100000,9,0.2123414965970109,0.15,69759,5,0.025665674476817866
0.24,100000,9,0.21393659863880438,0.15,69759,5,0.025266269790727144
0.22,100000,9,0.21257463945552174,0.16,76734,5,0.026106507916290857
0.21,100000,9,0.2110298557822087,0.17,76734,5,0.027442603166516345
0.21,100000,9,0.2104119423128835,0.17,76734,4,0.02797704126660654
0.22,100000,9,0.2111647769251534,0.19,76734,3,0.03019081650664262
0.21,100000,9,0.21046591077006138,0.22,76734,3,0.03407632660265705
0.21,100000,9,0.21018636430802456,0.40,76734,2,0.05363053064106283
0.23,100000,9,0.21207454572320983,0.15,69060,2,0.03645221225642513
0.23,100000,9,0.21282981828928393,0.15,69060,3,0.02958088490257005
0.23,100000,9,0.21313192731571357,0.15,69060,3,0.02683235396102802
0.23,100000,9,0.21325277092628542,0.15,69060,3,0.02573294158441121
0.23,100000,9,0.2133011083705142,0.18,69060,4,0.02829317663376448
0.22,100000,9,0.21232044334820568,0.22,69060,4,0.033317270653505794
0.23,100000,9,0.21292817733928227,0.45,69060,4,0.05832690826140233
0.22,100000,9,0.21217127093571292,0.30,69060,5,0.053330763304560935
0.22,100000,9,0.21186850837428517,0.16,69060,5,0.037332305321824376
0.22,100000,9,0.2117474033497141,0.15,69060,5,0.02993292212872975
0.22,100000,9,0.21169896133988564,0.20,75966,5,0.0319731688514919
0.21,100000,9,0.21067958453595426,0.21,75966,5,0.03378926754059676
0.21,100000,9,0.2102718338143817,0.21,75966,4,0.034515707016238704
0.22,100000,9,0.21110873352575268,0.28,75966,3,0.04180628280649549
0.21,100000,9,0.21044349341030108,0.15,75966,3,0.031722513122598196
0.21,100000,9,0.21017739736412044,0.18,75966,2,0.030689005249039277
0.24,100000,9,0.2130709589456482,0.21,68369,2,0.03327560209961571
0.44,100000,9,0.2342283835782593,0.17,68369,3,0.030310240839846285
0.22,100000,9,0.22069135343130375,0.24,68369,3,0.036124096335938514
0.22,100000,9,0.2152765413725215,0.28,68369,2,0.04244963853437541
0.25,100000,9,0.2161106165490086,0.23,61532,2,0.03997985541375017
0.22,100000,9,0.21344424661960343,0.19,61532,2,0.03499194216550007
0.23,100000,9,0.2133776986478414,0.23,61532,3,0.03699677686620003
0.23,100000,9,0.21335107945913656,0.12,61532,3,0.026798710746480013
0.24,100000,9,0.21434043178365464,0.12,61532,3,0.022719484298592007
0.22,100000,9,0.21273617271346185,0.12,61532,3,0.021087793719436802
0.24,100000,9,0.21409446908538476,0.12,61532,3,0.02043511748777472
0.25,100000,9,0.21563778763415392,0.12,61532,3,0.020174046995109888
0.24,100000,9,0.21525511505366157,0.12,61532,3,0.020069618798043955
0.23,100000,9,0.21410204602146465,0.11,61532,3,0.019027847519217583
0.25,100000,9,0.21564081840858584,0.11,61532,3,0.018611139007687034
0.25,100000,9,0.21625632736343436,0.12,61532,3,0.019444455603074815
0.23,100000,9,0.21450253094537375,0.12,61532,3,0.019777782241229926
0.24,100000,9,0.21480101237814953,0.13,61532,3,0.020911112896491973
0.24,100000,9,0.2149204049512598,0.14,61532,3,0.022364445158596792
0.23,100000,9,0.21396816198050395,0.16,61532,3,0.024945778063438718
0.21,100000,9,0.21158726479220158,0.20,61532,3,0.02997831122537549
0.24,100000,9,0.2136349059168806,0.27,61532,2,0.0389913244901502
0.25,100000,9,0.21545396236675224,0.45,61532,3,0.06059652979606009
0.23,100000,9,0.21418158494670092,0.45,61532,3,0.06923861191842404
0.23,100000,9,0.21367263397868036,0.13,61532,3,0.040695444767369617
0.23,100000,9,0.21346905359147217,0.14,61532,4,0.03027817790694785
0.24,100000,9,0.21438762143658885,0.13,61532,4,0.025111271162779142
0.25,100000,9,0.21575504857463557,0.13,61532,4,0.02304450846511166
0.23,100000,9,0.21430201942985422,0.13,61532,4,0.022217803386044663
0.24,100000,9,0.2147208077719417,0.12,61532,4,0.020887121354417865
0.24,100000,9,0.2148883231087767,0.12,61532,4,0.020354848541767147
0.23,100000,9,0.21395532924351068,0.13,61532,4,0.021141939416706862
0.22,100000,9,0.21258213169740428,0.13,61532,4,0.021456775766682746
0.22,100000,9,0.21203285267896171,0.14,61532,4,0.022582710306673102
0.24,100000,9,0.21381314107158467,0.15,61532,5,0.02403308412266924
0.25,100000,9,0.21552525642863385,0.15,61532,5,0.024613233649067694
0.24,100000,9,0.21521010257145357,0.17,61532,5,0.02684529345962708
0.23,100000,9,0.21408404102858142,0.18,61532,5,0.02873811738385083
0.23,100000,9,0.21363361641143258,0.40,61532,5,0.05149524695354034
0.26,100000,9,0.21645344656457305,0.41,61532,5,0.06159809878141614
0.23,100000,9,0.2145813786258292,0.14,61532,5,0.03863923951256645
0.23,100000,9,0.2138325514503317,0.14,61532,5,0.029455695805026584
0.24,100000,9,0.21453302058013268,0.14,61532,5,0.025782278322010636
0.23,100000,9,0.21381320823205308,0.15,67685,5,0.025312911328804255
0.22,100000,9,0.21252528329282122,0.17,67685,5,0.027125164531521702
0.25,100000,9,0.2150101133171285,0.22,67685,5,0.032850065812608686
0.23,100000,9,0.2140040453268514,0.43,67685,5,0.05614002632504348
0.24,100000,9,0.21460161813074058,0.17,67685,5,0.03945601053001739
0.21,100000,9,0.21184064725229623,0.15,67685,5,0.030782404212006956
0.23,100000,9,0.21273625890091852,0.15,67685,4,0.02731296168480278
0.22,100000,9,0.2120945035603674,0.18,67685,5,0.028925184673921113
0.23,100000,9,0.212837801424147,0.20,67685,5,0.03157007386956845
0.23,100000,9,0.2131351205696588,0.20,67685,5,0.032628029547827384
0.20,100000,9,0.21025404822786353,0.31,74453,5,0.04405121181913095
0.21,100000,9,0.2101016192911454,0.15,74453,4,0.03262048472765238
0.23,100000,9,0.21204064771645817,0.17,74453,3,0.030048193891060955
0.21,100000,9,0.21081625908658327,0.21,74453,3,0.033019277556424385
0.45,100000,9,0.2343265036346333,0.17,74453,2,0.030207711022569757
0.22,100000,9,0.22073060145385331,0.23,74453,2,0.03508308440902791
0.23,100000,9,0.21629224058154134,0.27,67007,2,0.04103323376361117
0.23,100000,9,0.21451689623261655,0.25,67007,3,0.04141329350544447
0.21,100000,9,0.21180675849304664,0.22,67007,3,0.03856531740217779
0.23,100000,9,0.21272270339721866,0.16,67007,2,0.03142612696087112
0.23,100000,9,0.2130890813588875,0.13,67007,2,0.02557045078434845
0.23,100000,9,0.213235632543555,0.13,67007,3,0.023228180313739383
0.23,100000,9,0.213294253017422,0.13,67007,3,0.022291272125495754
0.22,100000,9,0.2123177012069688,0.12,67007,3,0.0209165088501983
0.22,100000,9,0.21192708048278752,0.14,67007,4,0.02236660354007932
0.24,100000,9,0.213770832193115,0.14,67007,4,0.02294664141603173
0.23,100000,9,0.21350833287724602,0.14,67007,4,0.023178656566412693
0.22,100000,9,0.21240333315089843,0.14,67007,4,0.023271462626565077
0.22,100000,9,0.21196133326035937,0.15,67007,4,0.024308585050626032
0.23,100000,9,0.21278453330414376,0.16,67007,4,0.025723434020250416
0.23,100000,9,0.21311381332165752,0.19,67007,5,0.029289373608100168
0.23,100000,9,0.21324552532866303,0.23,67007,5,0.034715749443240074
0.24,100000,9,0.21429821013146522,0.58,67007,5,0.07188629977729602
0.22,100000,9,0.2127192840525861,0.54,73707,5,0.08275451991091842
0.22,100000,9,0.21208771362103446,0.17,73707,5,0.05010180796436737
0.22,100000,9,0.21183508544841378,0.16,73707,5,0.03604072318574695
0.23,100000,9,0.21273403417936554,0.15,73707,5,0.02941628927429878
0.21,100000,9,0.21109361367174623,0.15,73707,5,0.02676651570971951
0.22,100000,9,0.2114374454686985,0.15,73707,4,0.025706606283887802
0.23,100000,9,0.2125749781874794,0.15,73707,4,0.025282642513555123
0.21,100000,9,0.21102999127499178,0.15,73707,5,0.02511305700542205
0.21,100000,9,0.2104119965099967,0.16,73707,4,0.02604522280216882
0.22,100000,9,0.21116479860399867,0.17,73707,3,0.02741808912086753
0.21,100000,9,0.21046591944159948,0.18,73707,3,0.028967235648347012
0.21,100000,9,0.2101863677766398,0.19,73707,2,0.03058689425933881
0.24,100000,9,0.21307454711065593,0.37,66336,2,0.049234757703735525
0.23,100000,9,0.2132298188442624,0.26,66336,2,0.045693903081494215
0.24,100000,9,0.21429192753770498,0.16,66336,3,0.03427756123259769
0.23,100000,9,0.21371677101508202,0.16,66336,3,0.029711024493039077
0.23,100000,9,0.21348670840603282,0.16,66336,3,0.027884409797215633
0.23,100000,9,0.21339468336241313,0.16,66336,4,0.027153763918886256
0.23,100000,9,0.21335787334496525,0.20,66336,4,0.030861505567554508
0.24,100000,9,0.2143431493379861,0.30,66336,4,0.0423446022270218
0.23,100000,9,0.21373725973519445,0.43,66336,4,0.059937840890808725
0.20,100000,9,0.21049490389407777,0.15,66336,4,0.03897513635632349
0.23,100000,9,0.2121979615576311,0.15,66336,3,0.030590054542529395
0.24,100000,9,0.21387918462305244,0.15,66336,3,0.027236021817011756
0.24,100000,9,0.21455167384922097,0.18,66336,4,0.028894408726804703
0.23,100000,9,0.2138206695396884,0.19,66336,4,0.030557763490721885
0.25,100000,9,0.21552826781587536,0.19,66336,4,0.03122310539628876
0.23,100000,9,0.21421130712635017,0.35,66336,5,0.0474892421585155
0.24,100000,9,0.21468452285054007,0.15,66336,5,0.0339956968634062
0.24,100000,9,0.21487380914021603,0.16,66336,5,0.02959827874536248
0.22,100000,9,0.21294952365608644,0.22,72969,5,0.033839311498144994
0.44,100000,9,0.2341798094624346,0.21,72969,5,0.034535724599258
0.21,100000,9,0.21967192378497385,0.43,72969,5,0.05681428983970321
0.23,100000,9,0.21586876951398953,0.29,72969,4,0.05172571593588128
0.22,100000,9,0.2133475078055958,0.26,72969,5,0.04669028637435252
0.20,100000,9,0.21033900312223833,0.26,72969,5,0.044676114549741006
0.22,100000,9,0.21113560124889535,0.16,72969,4,0.0338704458198964
0.23,100000,9,0.21245424049955813,0.16,72969,4,0.02954817832795856
0.21,100000,9,0.21098169619982327,0.16,72969,5,0.027819271331183427
0.21,100000,9,0.21039267847992932,0.16,72969,4,0.02712770853247337
0.23,100000,9,0.21215707139197174,0.16,72969,3,0.02685108341298935
0.22,100000,9,0.2118628285567887,0.16,72969,3,0.026740433365195743
0.20,100000,9,0.2097451314227155,0.16,72969,3,0.026696173346078298
0.23,100000,9,0.21189805256908623,0.19,72969,2,0.029678469338431324
0.21,100000,9,0.2107592210276345,0.21,72969,3,0.03287138773537253
0.21,100000,9,0.2103036884110538,0.24,72969,2,0.037148555094149015
0.24,100000,9,0.2131214753644215,0.55,65672,2,0.06985942203765962
0.24,100000,9,0.21424859014576858,0.44,65672,2,0.07194376881506385
0.23,100000,9,0.21369943605830743,0.16,65672,2,0.044777507526025544
0.23,100000,9,0.213479774423323,0.16,65672,3,0.03391100301041022
0.22,100000,9,0.2123919097693292,0.16,65672,3,0.029564401204164092
0.23,100000,9,0.2129567639077317,0.16,65672,3,0.027825760481665636
0.22,100000,9,0.21218270556309268,0.16,65672,3,0.027130304192666255
0.22,100000,9,0.2118730822252371,0.15,65672,3,0.025852121677066502
0.23,100000,9,0.21274923289009484,0.15,65672,3,0.025340848670826602
0.22,100000,9,0.21209969315603794,0.15,65672,3,0.02513633946833064
0.24,100000,9,0.21383987726241516,0.16,65672,3,0.02605453578733226
0.22,100000,9,0.21253595090496608,0.17,65672,3,0.027421814314932905
0.22,100000,9,0.21201438036198644,0.18,65672,4,0.02896872572597316
0.23,100000,9,0.21280575214479458,0.19,65672,4,0.03058749029038927
0.24,100000,9,0.21412230085791784,0.41,65672,4,0.05323499611615571
0.22,100000,9,0.21264892034316712,0.16,65672,5,0.037293998446462286
0.23,100000,9,0.21305956813726684,0.15,65672,5,0.029917599378584916
0.23,100000,9,0.21322382725490674,0.15,65672,5,0.02696703975143397
0.23,100000,9,0.2132895309019627,0.16,72239,5,0.026786815900573586
0.22,100000,9,0.2123158123607851,0.18,72239,5,0.028714726360229433
0.24,100000,9,0.21392632494431402,0.22,72239,5,0.033485890544091776
0.23,100000,9,0.21357052997772563,0.49,72239,5,0.06239435621763671
0.22,100000,9,0.21242821199109024,0.18,72239,5,0.04295774248705468
0.22,100000,9,0.21197128479643612,0.16,72239,5,0.03318309699482187
0.20,100000,9,0.20978851391857445,0.16,79462,5,0.02927323879792875
0.21,100000,9,0.20991540556742977,0.21,79462,4,0.032709295519171504
0.20,100000,9,0.2089661622269719,0.21,79462,4,0.034083718207668603
0.23,100000,9,0.21158646489078875,0.29,79462,3,0.04263348728306744
0.21,100000,9,0.2106345859563155,0.18,79462,3,0.035053394913226975
0.23,100000,9,0.2122538343825262,0.17,79462,2,0.03102135796529079
0.21,100000,9,0.2109015337530105,0.22,79462,3,0.03440854318611632
0.20,100000,9,0.20936061350120422,0.03,79462,2,0.016763417274446527
0.44,100000,9,0.23274424540048172,0.21,79462,3,0.027705366909778612
0.21,100000,9,0.2190976981601927,0.44,79462,3,0.055082146763911446
0.20,100000,9,0.2126390792640771,0.30,79462,2,0.05203285870556458
0.21,100000,9,0.21105563170563085,0.20,71515,2,0.04081314348222584
0.22,100000,9,0.21142225268225234,0.26,64363,2,0.042325257392890336
0.23,100000,9,0.21256890107290094,0.12,64363,2,0.028930102957156135
0.23,100000,9,0.21302756042916038,0.13,64363,2,0.024572041182862457
0.22,100000,9,0.21221102417166415,0.12,64363,2,0.021828816473144982
0.23,100000,9,0.21288440966866568,0.12,64363,2,0.020731526589257993
0.24,100000,9,0.21415376386746626,0.13,64363,3,0.0212926106357032
0.24,100000,9,0.2146615055469865,0.12,64363,3,0.02051704425428128
0.22,100000,9,0.2128646022187946,0.12,64363,3,0.020206817701712513
0.22,100000,9,0.21214584088751787,0.13,64363,4,0.021082727080685006
0.25,100000,9,0.21485833635500717,0.13,64363,4,0.021433090832274
0.23,100000,9,0.21394333454200287,0.14,64363,4,0.022573236332909603
0.23,100000,9,0.21357733381680116,0.16,64363,5,0.02502929453316384
0.23,100000,9,0.2134309335267205,0.18,64363,5,0.028011717813265537
0.24,100000,9,0.2143723734106882,0.23,64363,5,0.03420468712530622
0.23,100000,9,0.2137489493642753,0.41,64363,5,0.05468187485012249
0.24,100000,9,0.2144995797457101,0.46,64363,5,0.06787274994004901
0.26,100000,9,0.21679983189828406,0.16,64363,5,0.04314909997601961
0.23,100000,9,0.21471993275931361,0.15,70799,5,0.032259639990407846
0.22,100000,9,0.21288797310372545,0.16,70799,5,0.028903855996163137
0.23,100000,9,0.21315518924149018,0.15,70799,5,0.026561542398465254
0.22,100000,9,0.21226207569659608,0.16,77878,5,0.026624616959386102
0.20,100000,9,0.20990483027863843,0.15,77878,5,0.02564984678375444
0.21,100000,9,0.20996193211145536,0.16,77878,4,0.026259938713501775
0.22,100000,9,0.21098477284458217,0.16,77878,4,0.026503975485400712
0.22,100000,9,0.21139390913783287,0.16,77878,5,0.026601590194160286
0.20,100000,9,0.20955756365513317,0.18,77878,5,0.028640636077664115
0.23,100000,9,0.21182302546205328,0.20,77878,4,0.03145625443106565
0.20,100000,9,0.20972921018482132,0.39,77878,4,0.051582501772426265
0.22,100000,9,0.21089168407392855,0.24,77878,3,0.044633000708970506
0.21,100000,9,0.21035667362957144,0.16,77878,4,0.03385320028358821
0.21,100000,9,0.21014266945182858,0.16,77878,3,0.029541280113435285
0.21,100000,9,0.21005706778073144,0.17,77878,2,0.028816512045374117
0.22,100000,9,0.2110228271122926,0.19,70090,2,0.03052660481814965
0.23,100000,9,0.21240913084491703,0.21,70090,2,0.033210641927259865
0.23,100000,9,0.21296365233796682,0.40,70090,2,0.053284256770903954
0.22,100000,9,0.21218546093518675,0.24,70090,3,0.04531370270836158
0.24,100000,9,0.21387418437407468,0.15,70090,3,0.033125481083344635
0.21,100000,9,0.21154967374962988,0.15,70090,3,0.028250192433337852
0.23,100000,9,0.21261986949985195,0.17,70090,2,0.028300076973335142
0.24,100000,9,0.2140479477999408,0.20,70090,3,0.03132003078933406
0.23,100000,9,0.21361917911997633,0.19,70090,3,0.03152801231573363
0.23,100000,9,0.21344767164799056,0.26,70090,3,0.038611204926293455
0.23,100000,9,0.21337906865919623,0.17,70090,3,0.032444481970517386
0.23,100000,9,0.2133516274636785,0.14,70090,3,0.02697779278820696
0.23,100000,9,0.2133406509854714,0.19,70090,3,0.02979111711528279
0.25,100000,9,0.21533626039418857,0.07,70090,4,0.018916446846113117
0.48,100000,9,0.2391345041576754,0.07,70090,4,0.014566578738445248
0.22,100000,9,0.22265380166307017,0.14,70090,4,0.0198266314953781
0.23,100000,9,0.21706152066522807,0.27,70090,3,0.03493065259815124
0.22,100000,9,0.21382460826609123,0.21,70090,4,0.0349722610392605
0.22,100000,9,0.21252984330643648,0.24,70090,4,0.037988904415704204
0.21,100000,9,0.21101193732257462,0.21,70090,4,0.036195561766281685
0.23,100000,9,0.21240477492902987,0.13,70090,3,0.027478224706512677
0.21,100000,9,0.21096190997161196,0.15,70090,4,0.025991289882605073
0.21,100000,9,0.2103847639886448,0.15,70090,3,0.02539651595304203
0.24,100000,9,0.21315390559545794,0.15,70090,2,0.02515860638121681
0.24,100000,9,0.21426156223818316,0.14,70090,2,0.024063442552486727
0.22,100000,9,0.21270462489527325,0.14,70090,2,0.023625377020994695
0.23,100000,9,0.2130818499581093,0.14,70090,3,0.02345015080839788
0.22,100000,9,0.2122327399832437,0.15,70090,3,0.024380060323359154
0.22,100000,9,0.21189309599329748,0.16,70090,3,0.025752024129343663
0.22,100000,9,0.211757238397319,0.18,70090,4,0.028300809651737466
0.23,100000,9,0.2127028953589276,0.21,70090,4,0.032320323860694986
0.24,100000,9,0.21408115814357104,0.26,70090,4,0.038928129544277996
0.22,100000,9,0.2126324632574284,0.47,70090,4,0.0625712518177112
0.23,100000,9,0.21305298530297137,0.36,70090,4,0.061028500727084475
0.22,100000,9,0.21222119412118856,0.15,70090,4,0.03941140029083379
0.22,100000,9,0.21188847764847543,0.16,70090,5,0.031764560116333516
0.23,100000,9,0.21275539105939018,0.16,70090,5,0.028705824046533407
0.20,100000,9,0.21010215642375607,0.16,70090,5,0.02748232961861336
0.22,100000,9,0.21104086256950244,0.15,70090,4,0.025992931847445347
0.23,100000,9,0.212416345027801,0.15,70090,5,0.025397172738978138
0.22,100000,9,0.21196653801112042,0.15,70090,5,0.025158869095591258
0.23,100000,9,0.2127866152044482,0.16,70090,5,0.026063547638236505
0.22,100000,9,0.21211464608177927,0.17,77099,5,0.0274254190552946
0.22,100000,9,0.2118458584327117,0.19,77099,5,0.029970167622117842
0.20,100000,9,0.20973834337308467,0.21,77099,5,0.03298806704884714
0.21,100000,9,0.20989533734923388,0.45,77099,4,0.05819522681953886
0.21,100000,9,0.20995813493969356,0.17,77099,5,0.040278090727815546
0.21,100000,9,0.20998325397587742,0.16,77099,5,0.03211123629112622
0.22,100000,9,0.21099330159035096,0.17,77099,5,0.029844494516450493
0.20,100000,9,0.2093973206361404,0.19,84808,5,0.0309377978065802
0.20,100000,9,0.20875892825445616,0.23,84808,4,0.03537511912263208
0.22,100000,9,0.2105035713017825,0.41,84808,3,0.05515004764905283
0.19,100000,9,0.208201428520713,0.17,84808,3,0.039060019059621136
0.21,100000,9,0.2092805714082852,0.17,84808,2,0.032624007623848456
0.19,100000,9,0.2077122285633141,0.17,84808,2,0.030049603049539384
0.21,100000,9,0.20908489142532566,0.20,76327,2,0.032019841219815756
0.20,100000,9,0.20863395657013029,0.20,76327,3,0.032807936487926306
0.22,100000,9,0.21045358262805214,0.24,76327,2,0.037123174595170526
0.22,100000,9,0.21118143305122086,0.17,76327,2,0.03184926983806821
0.21,100000,9,0.21047257322048835,0.15,76327,2,0.027739707935227287
0.22,100000,9,0.21118902928819533,0.20,68694,2,0.03109588317409092
0.23,100000,9,0.21247561171527812,0.05,68694,3,0.01743835326963637
0.43,100000,9,0.23299024468611124,0.06,68694,3,0.012975341307854549
0.24,100000,9,0.2221960978744445,0.12,68694,3,0.01719013652314182
0.22,100000,9,0.2158784391497778,0.37,68694,3,0.043876054609256726
0.22,100000,9,0.21335137565991114,0.19,68694,2,0.03655042184370269
0.24,100000,9,0.21434055026396448,0.23,68694,2,0.03762016873748108
0.22,100000,9,0.2127362201055858,0.20,68694,2,0.03504806749499244
0.22,100000,9,0.21209448804223432,0.22,68694,3,0.03601922699799698
0.23,100000,9,0.21283779521689372,0.13,68694,3,0.027407690799198792
0.23,100000,9,0.2131351180867575,0.13,68694,3,0.02396307631967952
0.23,100000,9,0.213254047234703,0.14,68694,4,0.02358523052787181
0.24,100000,9,0.21430161889388122,0.14,68694,4,0.023434092211148727
0.23,100000,9,0.2137206475575525,0.14,68694,4,0.023373636884459495
0.22,100000,9,0.212488259023021,0.15,68694,5,0.0243494547537838
0.24,100000,9,0.21399530360920838,0.14,68694,5,0.02373978190151352
0.24,100000,9,0.21459812144368334,0.16,68694,5,0.025495912760605408
0.22,100000,9,0.21283924857747333,0.17,75563,5,0.027198365104242166
0.22,100000,9,0.21213569943098934,0.20,75563,5,0.03087934604169687
0.20,100000,9,0.20985427977239574,0.24,75563,5,0.03635173841667875
0.23,100000,9,0.2119417119089583,0.47,75563,4,0.0615406953666715
0.22,100000,9,0.21177668476358333,0.52,75563,5,0.0766162781466686
0.22,100000,9,0.21171067390543336,0.16,75563,5,0.04664651125866744
0.21,100000,9,0.21068426956217334,0.16,75563,5,0.03465860450346698
0.21,100000,9,0.21027370782486934,0.16,75563,4,0.029863441801386795
0.21,100000,9,0.21010948312994776,0.15,75563,3,0.02694537672055472
0.22,100000,9,0.2110437932519791,0.15,75563,2,0.02577815068822189
0.22,100000,9,0.21141751730079167,0.15,75563,3,0.025311260275288756
0.22,100000,9,0.21156700692031666,0.16,75563,3,0.026124504110115503
0.21,100000,9,0.21062680276812668,0.17,75563,3,0.0274498016440462
0.22,100000,9,0.21125072110725068,0.17,75563,2,0.027979920657618482
0.21,100000,9,0.21050028844290028,0.19,75563,3,0.030191968263047396
0.23,100000,9,0.2122001153771601,0.21,75563,2,0.03307678730521896
0.21,100000,9,0.21088004615086403,0.39,75563,2,0.05223071492208759
0.24,100000,9,0.21335201846034563,0.15,68006,2,0.035892285968835036
0.22,100000,9,0.21234080738413824,0.15,68006,2,0.029356914387534017
0.22,100000,9,0.2119363229536553,0.15,68006,3,0.02674276575501361
0.23,100000,9,0.2127745291814621,0.15,68006,3,0.025697106302005446
0.23,100000,9,0.21310981167258486,0.17,68006,3,0.02727884252080218
0.23,100000,9,0.21324392466903397,0.21,68006,4,0.031911537008320875
0.23,100000,9,0.2132975698676136,0.46,68006,4,0.058764614803328355
0.23,100000,9,0.21331902794704544,0.40,68006,4,0.06350584592133135
0.22,100000,9,0.21232761117881818,0.15,68006,4,0.04040233836853254
0.25,100000,9,0.21493104447152728,0.14,68006,4,0.03016093534741302
0.24,100000,9,0.21497241778861093,0.16,68006,4,0.02806437413896521
0.23,100000,9,0.21398896711544438,0.19,68006,4,0.03022574965558609
0.23,100000,9,0.21359558684617774,0.19,68006,4,0.03109029986223444
0.22,100000,9,0.21243823473847112,0.28,68006,4,0.04043611994489378
0.23,100000,9,0.21297529389538844,0.27,68006,4,0.04317444797795751
0.23,100000,9,0.21319011755815537,0.16,68006,4,0.033269779191183006
0.23,100000,9,0.21327604702326214,0.18,68006,4,0.031307911676473205
0.23,100000,9,0.21331041880930485,0.18,68006,5,0.03052316467058928
0.43,100000,9,0.23332416752372193,0.18,68006,5,0.03020926586823571
0.24,100000,9,0.22232966700948875,0.45,68006,5,0.05708370634729429
0.22,100000,9,0.2159318668037955,0.29,74806,5,0.051833482538917716
0.22,100000,9,0.2133727467215182,0.24,74806,4,0.044733393015567086
0.21,100000,9,0.2113490986886073,0.24,74806,4,0.04189335720622683
0.22,100000,9,0.2115396394754429,0.16,74806,3,0.032757342882490735
0.21,100000,9,0.21061585579017716,0.16,74806,3,0.029102937152996295
0.23,100000,9,0.21224634231607087,0.16,74806,2,0.02764117486119852
0.20,100000,9,0.20989853692642835,0.15,74806,3,0.02605646994447941
0.22,100000,9,0.21095941477057134,0.15,74806,2,0.025422587977791764
0.22,100000,9,0.21138376590822855,0.16,74806,2,0.026169035191116706
0.23,100000,9,0.21255350636329143,0.16,74806,2,0.026467614076446683
0.22,100000,9,0.2120214025453166,0.17,74806,3,0.027587045630578677
0.21,100000,9,0.21080856101812664,0.19,74806,3,0.030034818252231477
0.21,100000,9,0.21032342440725066,0.23,74806,2,0.035013927300892596
0.24,100000,9,0.21312936976290026,0.56,67325,2,0.07000557092035704
0.24,100000,9,0.2142517479051601,0.45,67325,2,0.07300222836814282
0.24,100000,9,0.21470069916206402,0.16,67325,3,0.04520089134725713
0.22,100000,9,0.21288027966482562,0.15,67325,3,0.03308035653890286
0.23,100000,9,0.21315211186593025,0.15,67325,3,0.028232142615561145
0.23,100000,9,0.2132608447463721,0.14,67325,3,0.02529285704622446
0.22,100000,9,0.21230433789854886,0.15,67325,3,0.025117142818489785
0.24,100000,9,0.21392173515941953,0.14,67325,3,0.024046857127395918
0.22,100000,9,0.21256869406376783,0.15,67325,3,0.024618742850958365
0.23,100000,9,0.21302747762550714,0.15,67325,3,0.024847497140383347
0.24,100000,9,0.21421099105020286,0.16,67325,3,0.02593899885615334
0.24,100000,9,0.21468439642008114,0.16,67325,3,0.02637559954246134
0.22,100000,9,0.21287375856803248,0.17,67325,3,0.02755023981698454
0.23,100000,9,0.213149503427213,0.19,67325,3,0.03002009592679382
0.22,100000,9,0.2122598013708852,0.33,67325,4,0.045008038370717526
0.23,100000,9,0.2129039205483541,0.48,67325,4,0.06600321534828701
0.22,100000,9,0.21216156821934165,0.15,67325,4,0.041401286139314805
0.22,100000,9,0.21186462728773667,0.15,67325,4,0.03156051445572593
0.23,100000,9,0.21274585091509468,0.14,67325,4,0.026624205782290373
0.23,100000,9,0.21309834036603786,0.15,67325,4,0.02564968231291615
0.23,100000,9,0.21323933614641516,0.18,67325,5,0.02825987292516646
0.24,100000,9,0.2142957344585661,0.22,67325,5,0.033303949170066585
0.22,100000,9,0.21271829378342644,0.48,67325,5,0.061321579668026635
0.22,100000,9,0.21208731751337057,0.18,74057,5,0.042528631867210655
